"151431";"Abou Leïla";"SIDI-BOUMEDIENE Amin";"IN VIVO FILMS";857700;"fiction";"2020"
"153581";"Adieu au monde (L') ?";"LEVY Bernard-Henri / ROUSSEL Marc";"MADISON FILMS";2797300;"docu";"2020"
"150750";"Adieu Monsieur Haffmann";"CAVAYE Fred";"VENDÔME FILMS";11809082;"fiction";"2020"
"152325";"Africa Mia, la fabuleuse histoire des Maravillas de Mali";"SALIER Edouard / MINIER Richard";"SRAB FILMS / UNIVERSAL MUSIC FRANCE";596471;"docu";"2020"
"154051";"Alors on danse";"LAROQUE Michèle";"NOLITA CINÉMA";7492798;"fiction";"2020"
"152335";"Amours d'Anaïs (Les)";"BOURGEOIS-TACQUET Charline";"LFP - LES FILMS PELLÉAS";3098451;"fiction";"2020"
"149042";"Angèle";"FAVRAT François";"SOYOUZ FILMS";4737944;"fiction";"2020"
"151964";"Animal";"DION Cyril";"CAPA STUDIO / BRIGHT BRIGHT BRIGHT";2392652;"docu";"2020"
"152289";"Appel de la forêt (L')";"DUMORA Marie";"LES FILMS DU BÉLIER";481092;"docu";"2020"
"151732";"Après la traversée";"AKAFOU Joël";"VRAIVRAI FILMS";238780;"docu";"2020"
"153787";"Arthur, malédiction";"GROSSMANN Barthélémy";"LUC BESSON PRODUCTION";2235942;"fiction";"2020"
"152309";"Au cimetière de la pellicule";"DIALLO Thierno Souleymane";"L'IMAGE D'APRÈS / JPL PRODUCTIONS";433114;"docu";"2020"
"152552";"Avenir dure longtemps (L')";"CARLES Pierre";"C-P PRODUCTIONS";311267;"docu";"2020"
"145409";"Aventures de Pil (Les)";"FOURNET Julien";"TAT PRODUCTIONS";7734841;"animation";"2020"
"146631";"Azuro";"ROZE Matthieu";"TABO TABO FILMS / COMIC STRIP PRODUCTIONS";953375;"fiction";"2020"
"153858";"Baby-sitter";"CHOKRI Monia";"PHASE 4 PRODUCTIONS";3814499;"fiction";"2020"
"152626";"Baiser de Mésopotamie (Le)";"SALEEM Hiner";"AGAT FILMS & CIE";539583;"fiction";"2020"
"153403";"Barbaque";"EBOUE Fabrice";"CINÉFRANCE STUDIOS";5763295;"fiction";"2020"
"153363";"Bodin's au pays du sourire (Les)";"LE ROCH Eric";"CHEYENNE STUDIO";7288658;"fiction";"2020"
"148217";"Boites noires (Les)";"GOZLAN Yann";"WY PRODUCTIONS";10621170;"fiction";"2020"
"153140";"Broadway";"MASSALAS Christos";"CHRISTOS MASSALAS";1180026;"fiction";"2020"
"152586";"Ca tourne à Saint-Pierre et Miquelon";"MONNIER Christian";"SCREEN À SAINT-PIERRE ET MIQUELON";377080;"fiction";"2020"
"149369";"Calendrier (Le)";"RIDREMONT Patrick";"SIDDHI FILMS ET SOMBRERO FILMS";2892148;"fiction";"2020"
"152852";"Campagne de France (La)";"DESCLOUS Sylvain";"SÉSAME FILMS";365789;"docu";"2020"
"153439";"Carmen";"MILLEPIED Benjamin";"CHAPTER 2";11799738;"fiction";"2020"
"150398";"Carottes sauvages (Les)";"BAUDAIS Pierre";"CINÉSCIENCE";291358;"fiction";"2020"
"153416";"CE2";"DOILLON Jacques";"ARENA FILMS";2886603;"fiction";"2020"
"153342";"C'est quoi ce papy ?!";"JULIEN-LAFERRIERE Gabriel";"BONNE PIOCHE CINÉMA";8059827;"fiction";"2020"
"152926";"Chickenhare";"STASSEN Ben / MOUSQUET Benjamin";"OCTOPOLIS";17976128;"anim";"2020"
"152495";"Citoyens du monde";"DI GREGORIO Gianni";"LE PACTE";2262802;"fiction";"2020"
"152462";"Classe internationale (La)";"QUIRING Frederic";"LES FILMS DU 24";7342049;"fiction";"2020"
"153767";"Cléo Melvil et moi";"VIARD Arnaud";"VITO FILMS / REBORN PRODUCTION";305225;"fiction";"2020"
"152154";"Cœur noir des forêts (Le)";"MIRZABEKIANTZ Serge";"SACREBLEU PRODUCTIONS";1156759;"fiction";"2020"
"139796";"Cœurs vaillants";"ACHACHE Mona";"LES FILMS DU CAP";3716200;"fiction";"2020"
"149386";"Connemara";"LE BESCO Isild";"AVA";1087667;"fiction";"2020"
"152331";"Croisade (La)";"GARREL Louis";"WHY NOT PRODUCTIONS";1219898;"fiction";"2020"
"151821";"Cyrille : agriculteur 30 ans 20 vaches du lait du beurre des dettes (ex : Cyril)";"MARCONI Rodolphe";"BLACK DYNAMITE FILMS";213240;"docu";"2020"
"150977";"Daniel Darc, pièces of my life";"VILLENEUVE Thierry / DUFAUD Marc";"SOMBRERO AND CO";292908;"docu";"2020"
"151915";"De bas étage";"QNIA Yassine";"WHY NOT PRODUCTIONS";1216208;"fiction";"2020"
"151584";"Des jours sauvages";"LANZMANN David";"SINGLE MAN PRODUCTIONS";995200;"fiction";"2020"
"152205";"Do you do you Saint-Tropez";"BENAMOU Nicolas";"CURIOSA FILMS / OUILLE PRODUCTIONS";16241287;"fiction";"2020"
"144212";"D'une folie l'autre";"BLANCHARD Gilles";"BELLEVUE PRODUCTION";249899;"fiction";"2020"
"148328";"Earwig";"HADZIHALILOVIC Lucile";"PETIT FILM";3422537;"fiction";"2020"
"151251";"Effacer l'historique";"DELEPINE Benoît / KERVERN Gustave";"LES FILMS DU WORSO / NO MONEY PRODUCTIONS";4492006;"fiction";"2020"
"151230";"EG1";"GRAS Emmanuel";"LES FILMS VELVET";584286;"docu";"2020"
"150831";"En attendant Bojangles";"ROINSARD Régis";"CURIOSA FILMS / OUILLE PRODUCTIONS";12268057;"fiction";"2020"
"153458";"En décalage";"GIMENEZ PENA Juanjo";"MANNY FILMS";1986973;"fiction";"2020"
"153390";"En nous";"SAUDER Régis";"SHELLAC SUD";698114;"docu";"2020"
"152377";"Enfant (L')";"DE HILLERIN Marguerite / DUTILLOY-LIEGEOIS Felix";"ALFAMA FILMS PRODUCTION";800000;"fiction";"2020"
"153500";"Entre les vagues";"VOLPE Anais";"UNITÉ";1032021;"fiction";"2020"
"153189";"Envole-moi";"BARRATIER Christophe";"CHAPTER 2";7167179;"fiction";"2020"
"153731";"Esprit sacré (L')";"GARCIA IBARRA Chema";"LA FABRICA NOCTURNA CINÉMA";1480000;"fiction";"2020"
"152223";"Et il y eut un matin";"KOLIRIN Eran";"LES FILMS DU POISSON";1146271;"fiction";"2020"
"153216";"Et j'aime à la fureur";"BONZEL André";"LES FILMS DU POISSON / LES ARTISTES ASOCIAUX PRODUCTIONS";483992;"docu";"2020"
"148735";"Etre en mouvement";"GRAVEL Eric";"NOVOPROD / NOVOPROD CINÉMA";2702043;"fiction";"2020"
"151893";"Euréka";"ALONSO Lisandro";"LUXBOX";1865987;"fiction";"2020"
"153108";"Evénement (L')";"DIWAN Audrey";"RECTANGLE PRODUCTIONS";4356407;"fiction";"2020"
"152170";"Exilés de la terre promise (Les)";"BOGANIM Michale";"EX NIHILO";497357;"docu";"2020"
"153643";"Fantasmes (Les)";"FOENKINOS David / FOENKINOS Stephane";"MANDARIN PRODUCTION / GAUMONT";5152121;"fiction";"2020"
"147985";"Femmes du square (Les)";"RAMBALDI Julien";"LES FILMS DU KIOSQUE";5350399;"fiction";"2020"
"152415";"Fossoyeur (Le)";"AHMED Khadar";"ORSANS PRODUCTIONS";1083546;"fiction";"2020"
"152434";"Fracture (La)";"CORSINI Catherine";"CHAZ PRODUCTIONS";4880580;"fiction";"2020"
"153428";"Fragile";"BENESTAN Emma";"UNITÉ";2148300;"fiction";"2020"
"153908";"Francesca et l'amour";"SOTORRA Alba";"URBAN FACTORY";550000;"docu";"2020"
"151495";"Genou d'Ahed (Le)";"LAPID Nadav";"LES FILMS DU BAL";1456161;"fiction";"2020"
"153931";"Ghost in radar";"DESHE Noaz";"THE CUP OF TEA";1644100;"fiction";"2020"
"150473";"Grands squelettes (Les)";"RAMOS Philippe";"LA TRAVERSE / STUDIO ORLANDO";190411;"fiction";"2020"
"150825";"Guêpe et l'orchidée (La)";"ZAMMOURI Saber";"LA CHAMBRE AUX FRESQUES";245035;"docu";"2020"
"148300";"Harvest";"DAGHER Ely";"ANDOLFI";709546;"fiction";"2020"
"152467";"Holy Emy";"LEMOS Araceli";"UTOPIE FILMS";807988;"fiction";"2020"
"152433";"Homme aux mille visages (L')";"KRONLUND Sonia";"CHAZ PRODUCTIONS";797106;"docu";"2020"
"152748";"Hôpital n°6";"LI Ye";"SANOSI PRODUCTIONS";201198;"docu";"2020"
"152517";"Hors du monde";"FOUCHARD Marc";"DACOR PRODUCTIONS";538348;"fiction";"2020"
"153664";"Human flowers of flesh";"WITTMANN Helena";"TITA PRODUCTIONS";691684;"fiction";"2020"
"151936";"Icare, ou la mesure des choses";"JEAN Patric";"TAG FILM";598224;"docu";"2020"
"153306";"Ile (L')";"DAMIAN Anca";"KOMADOLI STUDIO";1246328;"anim";"2020"
"150198";"Ils sont vivants";"ELKAIM Jérémie";"SUPER 8 PRODUCTION";3116914;"fiction";"2020"
"153482";"Incroyable mais vrai";"DUPIEUX Quentin";"L'ATELIER DE PRODUCTION";4605581;"fiction";"2020"
"153448";"Inéxorable";"DU WELZ Fabrice";"THE JOKERS FILMS";3292018;"fiction";"2020"
"147375";"Interdit aux chiens et aux italiens (ex : Mémoire vive)";"UGHETTO Alain";"LES FILMS DU TAMBOUR DE SOIE / LES PRODUCTIONS VIVEMENT LUNDI !";3493227;"animation";"2020"
"153484";"Irréductible";"COMMANDEUR Jérôme";"SOCIÉTE NOUVELLE DE DISTRIBUTION";11479794;"fiction";"2020"
"152298";"Irréductibles";"DUBUQUOY Olivier";"LES COMPAGNONS DU CINÉMA";998769;"docu";"2020"
"152082";"Je m'appelle Mohammed";"PASKALJEVIC Goran";"ROSEBUD ENTERTAINMENT PICTURES";2282715;"fiction";"2020"
"142735";"Jeunes amants (Les)";"TARDIEU Carine";"EX NIHILO / KARÉ PRODUCTIONS";5123457;"fiction";"2020"
"149315";"Joan verra";"LARIVIERE Laurent";"2 4 7 FILMS";4349745;"fiction";"2020"
"153721";"Journal d'Anne Frank (Le)";"FOLMAN Ari";"LE PACTE";16766794;"anim";"2020"
"153271";"Kerr";"PIRSELIMOGLU Tayfun";"ARIZONA PRODUCTIONS";415539;"fiction";"2020"
"134008";"King";"MOREAU David";"MANEKI FILMS / BORSALINO PRODUCTIONS";15846614;"fiction";"2020"
"152338";"Kompromat";"SALLE Jérôme";"SUPER 8 PRODUCTION";8221635;"fiction";"2020"
"152078";"Kung fu Zohra";"EL MECHRI Mabrouk";"LES FILMS DU KIOSQUE";6242609;"fiction";"2020"
"152850";"La abuela";"PLAZA Paco";"LES FILMS DU WORSO ";3937394;"fiction";"2020"
"153836";"Là où vivent les sirènes";"BARRET Renaud";"NYNAMOR FILMS / SCREEN RUNNER";796707;"docu";"2020"
"152587";"Lil'Buck real swan";"WALLECAN Louis";"LECHINSKI";1005405;"docu";"2020"
"147664";"Litigante";"LOLLI Franco";"LES FILMS DU WORSO ET SRAB FILMS";1166674;"fiction";"2020"
"153546";"Lui";"CANET Guillaume";"TRÉSOR FILMS";5296045;"fiction";"2020"
"153486";"Lynx";"GESLIN Laurent";"MC4";870690;"docu";"2020"
"153347";"Ma mère vous adore";"GUILLARD Philippe";"SAME PLAYER / GAUMONT";6259066;"fiction";"2020"
"152961";"Ma nuit";"BOULAT Antoinette";"MACASSAR PRODUCTIONS / SOMBRERO FILMS";670316;"fiction";"2020"
"143485";"Madeleine Collins";"BARRAUD Antoine";"LES FILMS DU BÉLIER";3596388;"fiction";"2020"
"152867";"Maison de retraite";"GILOU Thomas";"MYFAMILY";4952370;"fiction";"2020"
"149932";"Maison d'enfants (à caractère social)";"CHIKHAOUI Nessim";"ALBERTINE PRODUCTIONS";3835798;"fiction";"2020"
"152039";"Mandibules";"DUPIEUX Quentin";"CHI-FOU-MI PRODUCTIONS";4535334;"fiction";"2020"
"152277";"Maoussi";"SCHIOLER Charlotte";"CHARLOTTE SCHIOLER PRODUCTIONS";2011307;"fiction";"2020"
"153050";"Mariage de Rosa (Le)";"BOLLAIN Iciar";"HALLEY PRODUCTION";2480000;"fiction";"2020"
"144996";"Matin calme (ex : The killing room)";"DERCOURT Denis";"THE FRENCH CONNECTION";2151072;"fiction";"2020"
"151960";"Méandre";"TURI Mathieu";"FULLTIME STUDIO / CINÉFRANCE STUDIOS";2560355;"fiction";"2020"
"151747";"Méchants (Les)";"ACHOUR Mouloud / BAUMARD Dominique";"SRAB FILMS";2620106;"fiction";"2020"
"152094";"Memory house";"MIRANDA MARIA Joao Paulo";"MANEKI FILMS";800347;"fiction";"2020"
"122816";"Menace (La)";"LE GUAY Philippe";"LES FILMS DES TOURNELLES";4862307;"fiction";"2020"
"152097";"Mes frères, et moi";"MANCA Yohan";"SINGLE MAN PRODUCTIONS";3109155;"fiction";"2020"
"151473";"Messe basse";"DRAPEAU Baptiste";"CAPRICCI PRODUCTION";522122;"fiction";"2020"
"148542";"Métamorphosis, la lutte pour la vie";"PATIENT Michel";"AMÉLIA FILMS";245200;"docu";"2020"
"153901";"Mighty Afrin";"RALLIS Angelos";"MANNY FILMS";538000;"docu";"2020"
"153193";"Mince alors ! La rechute";"DE TURCKHEIM Charlotte";"THELMA FILMS / MON VOISIN PRODUCTIONS";5198062;"fiction";"2020"
"153232";"Mission liens possibles";"PERRET Gilles / RUFFIN François";"LES 400 CLOUS";173022;"docu";"2020"
"152720";"Mother lode";"TORTONE Matteo";"WENDIGO FILMS";283684;"docu";"2020"
"152824";"Municipale";"PAULOT Thomas";"L'HEURE D'ETÉ";366366;"fiction";"2020"
"147214";"Murder party";"PLESKOF Nicolas";"KAZAK PRODUCTIONS";3445453;"fiction";"2020"
"152715";"My sunny maad";"PAVLATOVA Michaela";"SACREBLEU PRODUCTIONS";3404360;"anim";"2020"
"153085";"Mystère Goya (Le)";"LOPEZ-LINARES Jose Luis";"MONDEX & CIE";537600;"docu";"2020"
"151968";"Natural light";"NAGY Dénes";"LILITH FILMS";2258438;"fiction";"2020"
"152919";"Naufragi";"CHIANTINI Stefano";"OFFSHORE";1733300;"fiction";"2020"
"152757";"Nayola";"MIGUEL RIBEIRO Jose";"JPL FILMS";3224959;"anim";"2020"
"153447";"Ne pas laisser de traces";"MATUSZYNSKI Jan Pawel";"LES CONTES MODERNES";3742424;"fiction";"2020"
"152616";"Nora";"HERZI Hafsia";"SBS PRODUCTIONS";2045417;"fiction";"2020"
"126276";"Ogre";"MALHERBE Arnaud";"GLORIA FILMS / 2.4.7 FILMS";2766380;"fiction";"2020"
"151031";"Olga";"GRAPPE Elie";"CINÉMA DEFACTO";3006955;"fiction";"2020"
"150099";"Olympiades (Les)";"AUDIARD Jacques";"PAGE 114";5435765;"fiction";"2020"
"152922";"Ombre du caravage (L')";"PLACIDO Michele";"MACT PRODUCTIONS";12774418;"fiction";"2020"
"151577";"On est fait pour s'entendre";"ELBE Pascal";"JERICO FILMS / PÈRE & FILMS";4815120;"fiction";"2020"
"153600";"On sourit pour la photo";"UZAN François";"RADAR FILMS / UNAGI PRODUCTIONS";4973501;"fiction";"2020"
"151880";"Oranges sanguines";"MEURISSE Jean-Christophe";"MAMMA ROMAN / RECTANGLE PRODUCTIONS";2102360;"fiction";"2020"
"152392";"Ordre(s) et désordres";"DUFRESNE David";"LE BUREAU FILMS";315464;"docu";"2020"
"149006";"OSS 117 - alerte rouge en Afrique noire";"BEDOS Nicolas";"MANDARIN PRODUCTION / GAUMONT";18347721;"fiction";"2020"
"130127";"P4";"CARDONA Vincent";"SRAB FILMS / EASY TIGER";3403354;"fiction";"2020"
"153214";"Permis de construire";"FRATICELLI Eric";"MARVELOUS PRODUCTIONS";5345398;"fiction";"2020"
"145518";"Petit piaf (Le)";"JUGNOT Gérard";"MES PRODUCTIONS / GAUMONT";7014620;"fiction";"2020"
"145353";"Petite bande (La)";"SALVADORI Pierre";"LFP - LES FILMS PELLÉAS";8912459;"fiction";"2020"
"148252";"Petite fleur";"MITRE Santiago";"MANEKI FILMS";2489710;"fiction";"2020"
"142677";"Petite leçon d'amour";"DEBOISE Eve";"BLUE MONDAY PRODUCTIONS";1716393;"fiction";"2020"
"149108";"Petite Solange";"ROPERT Axelle";"AURORA FILMS";1013000;"fiction";"2020"
"153374";"Pied nickelé (Le)";"MARTIN Jean-Loup";"CENDRANE FILMS";573474;"fiction";"2020"
"152227";"Pire personne au monde (La)";"TRIER Joachim";"MK PRODUCTIONS";5193131;"fiction";"2020"
"146447";"Place d'une autre (La)";"GEORGES Aurélia";"31 JUIN FILMS";3060158;"fiction";"2020"
"149718";"Plaisir féminin (Le)";"FAURE Nina";"C-P PRODUCTIONS";182750;"docu";"2020"
"153199";"Portrait d'une jeune fille qui va bien";"KIBERLAIN Sandrine";"CURIOSA FILMS / E.D.I FILMS";3732502;"fiction";"2020"
"152267";"Pour le meilleur et pour le pire";"BRIZE Stéphane";"NORD-OUEST FILMS";4418314;"fiction";"2020"
"148009";"Première campagne";"GORDON Audrey";"KUIV / LES ECURIES PRODUCTIONS";112870;"docu";"2020"
"153553";"Présidents";"FONTAINE Anne";"CINÉ-@";4540645;"fiction";"2020"
"149778";"Princesse Dragon";"DENIS Jean-Jacques / ROUX Anthony";"ANKAMA ANIMATIONS";5741675;"animation";"2020"
"151446";"Promesse de l'invisible";"AMIGUET Marie";"PAPRIKA FILMS / KOBALANN PRODUCTIONS";637676;"docu";"2020"
"151795";"Promesses (Les)";"KRUITHOF Thomas";"24 25 FILMS";4597580;"fiction";"2020"
"151578";"P'tite Fradette (La)";"FRADET Elodie";"KNOCK FILMS";318171;"docu";"2020"
"150605";"Push it to the limit";"NOUCHI Sabrina";"KAPFILMS";120000;"fiction";"2020"
"152785";"Quand on sait";"CAPPELLIN Emmanuel";"PULP FILMS";436218;"docu";"2020"
"152838";"Rendez-vous dans un siècle";"SIMON Claire";"PETIT A PETIT PRODUCTION";350794;"docu";"2020"
"150915";"Rien à foutre (le monde n'attend pas)";"MARRE Emmanuel";"KIDAM";2167701;"fiction";"2020"
"153163";"Robuste";"MEYER Constance";"DHARAMSALA";3349194;"fiction";"2020"
"153503";"Roi crabe (Le)";"RIGO DE RIGHI Alessio / ZOPPIS Matteo";"SHELLAC SUD";1452307;"fiction";"2020"
"150143";"Rosa";"SAADA Aurélie";"SILEX ET GERMAINE FILMS";2867135;"fiction";"2020"
"152075";"Rosy";"BARNERIAS Marine";"MY BOX FILMS";1014554;"docu";"2020"
"150674";"Roya (La)";"MESA Juan Sebastian";"DUBLIN FILMS";520368;"fiction";"2020"
"151396";"Rumba la vie";"DUBOSC Franck";"GAUMONT";11238786;"fiction";"2020"
"145407";"Salamandre (La)";"CARVALHO DE OLIVEIRA Alexandre";"CINÉNOVO / HIGH SEA PRODUCTION";1579799;"fiction";"2020"
"153805";"Sam autour du monde";"MAURIAT Edouard";"MILLLE ET UNE PRODUCTIONS";388778;"docu";"2020"
"145204";"Saules aveugles, femme endormie";"FOLDES Pierre";"CINÉMA DEFACTO / MIYU PRODUCTIONS";6000000;"animation";"2020"
"152727";"Secrets de mon père (Les)";"BELMONT Vera";"JE SUIS BIEN CONTENT";4438976;"animation";"2020"
"151844";"Selene, 66 questions";"LENTZOU Jacqueline";"LUXBOX";611695;"fiction";"2020"
"149041";"Selon la police";"VIDEAU Frédéric";"BUS FILMS";2959298;"fiction";"2020"
"152717";"Sentinelle sud";"GERAULT Mathieu";"AGAT FILMS & CIE";2095722;"fiction";"2020"
"153313";"Serpent (Le)";"SCHWAB Pierre-Alexandre";"P.A.S. PRODUCTIONS";666345;"fiction";"2020"
"151073";"Serre moi fort";"AMALRIC Mathieu";"LES FILMS DU POISSON";4748471;"fiction";"2020"
"152388";"Shake your cares away";"SHOVAL Tom";"LES COMPAGNONS DU CINÉMA";1105000;"fiction";"2020"
"150770";"Si c'était de l'amour";"CHIHA Patric";"AURORA FILMS";103662;"docu";"2020"
"148669";"Si on chantait";"MARUCA Fabrice";"CINÉ NOMINÉ / SOCIÉTÉ NOUVELLE DE DISTRIBUTION";6928292;"fiction";"2020"
"150145";"Simone - Le voyage du siècle";"DAHAN Olivier";"MARVELOUS PRODUCTIONS";16738729;"fiction";"2020"
"150252";"Sing Me A Song";"BALMES Thomas";"TBC PRODUCTIONS";1514960;"docu";"2020"
"149635";"Sirène (La)";"FARSI Sepideh";"LES FILMS D'ICI";6423140;"animation";"2020"
"153650";"Sorcière et le martien (La)";"BARDINET Thomas";"MASSALA";261660;"fiction";"2020"
"152173";"Sorcières de l'Orient (Les)";"FARAUT Julien";"UFO PRODUCTION";390038;"docu";"2020"
"150466";"Sous le béton";"ARIDA Roy";"STANK";147216;"fiction";"2020"
"152703";"Streams";"HMILI Mehdi";"MPM FILM";744696;"fiction";"2020"
"152254";"Super héros malgré lui";"LACHEAU Philippe";"CINÉFRANCE STUDIOS / BAF PROD";15404612;"fiction";"2020"
"150140";"Suprêmes";"ESTROUGO Audrey";"NORD-OUEST FILMS";7865032;"fiction";"2020"
"149641";"Survivants (Les)";"RENUSSON Guillaume";"LES FILMS VELVET / BAXTER FILMS";2165262;"fiction";"2020"
"151483";"Suzanna Andler";"JACQUOT Benoît";"LES FILMS DU LENDEMAIN";1154344;"fiction";"2020"
"150966";"Swing rendez-vous";"BARRY Gérome";"TOM COLLINS FILMS & CO";211891;"fiction";"2020"
"142416";"Tel Aviv - Beyrouth";"BOGANIM Michale";"MOBY DICK FILMS";2165171;"fiction";"2020"
"152959";"Temps des secrets (Le)";"BARRATIER Christophe";"LIONCEAU FILMS / PATHÉ FILMS";9277671;"fiction";"2020"
"144787";"Thanatos l'ultime passage";"BARNERIAS Pierre";"TPROD";449329;"docu";"2020"
"152117";"The deep house";"BUSTILLO Alexandre / MAURY Julien";"RADAR FILMS";5752166;"fiction";"2020"
"153621";"The nightsiren";"NVOTOVA Tereza";"SILVERA PRODUCTIONS";1640698;"fiction";"2020"
"148345";"Titane";"DUCOURNAU Julie";"KAZAK PRODUCTIONS";7430948;"fiction";"2020"
"152119";"To sail close to the wind";"RENTIS Gregoris";"GOOD FORTUNE FILMS";379872;"docu";"2020"
"151694";"Tokyo shaking";"PEYON Olivier";"LES FILMS DU LENDEMAIN";4813775;"fiction";"2020"
"136263";"Tom ";"BERTHAUD Fabienne";"RHAMSA PRODUCTIONS / MOVE MOVIE";2290054;"fiction";"2020"
"150795";"Tom Medina";"GATLIF Tony";"PRINCES PRODUCTION";2964475;"fiction";"2020"
"151228";"Tour du monde en 80 jours (Le)";"TOURNEUX Samuel";"COTTONWOOD MEDIA";14477261;"animation";"2020"
"150048";"Tous les morts (Todos os mortos)";"DUTRA Marco / GOTARDO Caetano";"GOOD FORTUNE FILMS";1300872;"fiction";"2020"
"153296";"Tout s'est bien passé";"OZON François";"MANDARIN PRODUCTION";6690552;"fiction";"2020"
"148380";"Toutes les vies de Kojin ";"YAZDANI Diako";"L'ATELIER DOCUMENTAIRE";211849;"docu";"2020"
"152613";"Tralala";"LARRIEU Arnaud / LARRIEU Jean-Marie";"SBS PRODUCTIONS";4018133;"fiction";"2020"
"153205";"Tranchées";"BUREAU Loup";"UNITÉ";455099;"docu";"2020"
"152083";"Triangle of sadness";"OSTLUND Ruben";"SOCIÉTÉ PARISIENNE DE PRODUCTION";12635603;"fiction";"2020"
"148762";"Trois fois rien";"LOISEAU Nadege";"SRAB FILMS";2515824;"fiction";"2020"
"152497";"Trop d'amour";"WALLACH Frankie";"EX NIHILO";519990;"fiction";"2020"
"149811";"Tropique de la violence";"SCHAPIRA Manuel";"WINDY PRODUCTION";2950002;"fiction";"2020"
"153111";"Tuche 4 (Les)";"BAROUX Olivier";"ESKWAD / PATHÉ FILMS";16974822;"fiction";"2020"
"152160";"Twist à Bamako";"GUEDIGUIAN Robert";"AGAT FILMS & CIE";5638140;"fiction";"2020"
"152092";"Uman";"DURRINGER Xavier";"ORSON FILMS";3813706;"fiction";"2020"
"148912";"Un enfant à soi";"GAY Amandine";"CHARLES GILLIBERT CG CINÉMA / BRAS DE FER PRODUCTION ET DISTRIBUTION";1014269;"docu";"2020"
"148117";"Un hiver en été";"MASSON Laetitia";"LES FILMS DU KIOSQUE / CHRISTMAS IN JULY";1169519;"fiction";"2020"
"151772";"Un intrus dans la villa";"DE MATTEO Ivano";"LES FILMS D'ICI";2187269;"fiction";"2020"
"153488";"Un monde ailleurs";"FAURE Etienne";"EIVISSA PRODUCTIONS";482634;"fiction";"2020"
"150714";"Une barque sur l'océan";"DE PARSCAU Arnold";"FLEURS D'ARGENT PRODUCTIONS";132117;"fiction";"2020"
"147511";"Une femme du monde";"DUCROCQ Cecile";"DOMINO FILMS";2580000;"fiction";"2020"
"153765";"Vacances";"DE STAEL Beatrice / WOLFENSTEIN Leo";"TABO TABO FILMS ";1128417;"fiction";"2020"
"152177";"Vagabondes";"DAJOUX Philippe";"LILY AND LOLA STUDIOS";292144;"fiction";"2020"
"147828";"Vaurien";"DOUROUNTZIS Peter";"10:15 PRODUCTIONS";648812;"fiction";"2020"
"153307";"Vedettes (Les)";"BARRE Jonathan";"LÉGENDE FILMS / GAUMONT";8923015;"fiction";"2020"
"149637";"Vie naturelle du pou (La)";"MOUGNE Emmanuelle";"LATERNA MAGICA";83541;"fiction";"2020"
"152190";"Vieille dame et les visiteurs (La)";"PONSIN Camille";"MINIMA PRODUCTIONS";468867;"docu";"2020"
"148913";"Viens je t'emmène";"GUIRAUDIE Alain";"CHARLES GILLIBERT CG CINÉMA";3400344;"fiction";"2020"
"152275";"Voyage d'Anton (Le)";"LOUPAN Mariana";"SCHUCH CONSEILS ET PRODUCTIONS";231757;"docu";"2020"
"150117";"Vraie famille (La)";"GORGEART Fabien";"DEUXIÈME LIGNE FILMS / PETIT FILM";2634088;"fiction";"2020"
"153196";"Yulia ou l'espace des possibles";"DENIEL-LAURENT Bruno";"LADYBIRDS FILMS";337090;"docu";"2020"
"152988";"Zaï zaï zaï zaï";"DESAGNAT François";"24 25 FILMS";4324282;"fiction";"2020"
"152409";"Zanka contact";"EL IRAKI Ismael";"BARNEY PRODUCTION";1118144;"fiction";"2020"
"147547";"Ziyara";"BITTON Simone";"CINÉ SUD PROMOTION";440571;"docu";"2020"
"147956";"#Jesuislà";"LARTIGAU Eric";"RECTANGLE PRODUCTIONS / GAUMONT";11392416;"fiction";"2019"
"148209";"#Moscou-Royan";"COSSON Elena";"LEVA PRODUCTIONS";98738;"fiction";"2019"
"146100";"(Très) grande évasion (La)";"KERGOAT Yannick / ROBERT Denis";"LE BUREAU FILMS / WILD BUNCH";1090924;"docu";"2019"
"151172";"10 jours sans maman";"BERNARD Ludovic";"SOYOUZ FILMS / STUDIOCANAL";8935745;"fiction";"2019"
"151695";"140 km à l'ouest du paradis";"ROUZET Celine";"ELIANEANTOINETTE / REBOOT FILMS";457947;"docu";"2019"
"149368";"16 levers de soleil";"LE GOFF Pierre-Emmanuel";"LA VINGT CINQUIÈME HEURE";333638;"docu";"2019"
"151530";"30 jours max";"BOUDALI Tarek";"AXEL FILMS PRODUCTION";12974709;"fiction";"2019"
"150737";"40 jours";"PANAYOTOPOULOU Penny";"MANNY FILMS";782300;"fiction";"2019"
"150319";"5 est le numéro parfait";"TUVERI Igor";"MACT PRODUCTIONS / CITÉ FILMS";3780000;"fiction";"2019"
"145976";"8 avenue Lénine";"MITTEAUX Valérie / PITOUN Anna";"POINT DU JOUR";193406;"docu";"2019"
"150279";"A good man";"MENTION SCHAAR Marie-Castille";"WILLOW FILMS / VENDREDI FILM";3302225;"fiction";"2019"
"150058";"Adam";"TOUZANI Maryam";"LES FILMS DU NOUVEAU MONDE";830148;"fiction";"2019"
"150859";"Adieu les cons";"DUPONTEL Albert";"MANCHESTER FILMS / STADENN PROD.";10310248;"fiction";"2019"
"151484";"ADN";"LE BESCO Maïwenn";"WHY NOT PRODUCTIONS";1230989;"fiction";"2019"
